txid;index;created_block;value;fanin;fanout;fanout_share;total_value;spent_block;life;label
9e2dddc75b349e7e3a6cb1543250465d4c4f6134b8af569c3bfaca2b06763ae3;0;490611;0.25;4;2;0.9492234194376429;0.26337319;643505;152894;1
120519f9cfbeecbc1c7069d0e9b993e1030e190efe9af555f5e3631e6dcc1762;7;498765;0.00423162;4;11;0.03602461301349367;0.11746469000000001;643519;144754;1
805e24bbb883e7fc19dc0d05c7902721a94ac0abad43d654626bae250bd63299;0;581081;0.00211507;9;2;0.10472888495405204;0.02019567;643504;62423;1
1a4e967d33ca7ab706ff05e1236f0d640c7683eb64f6e0c96d8a0cab55550e7a;0;643414;0.02867311;1;2;0.003949035559225804;7.260788;643515;101;0
15672b5090d7a234b82195c4b809c6d558d8c485b9bb8bc5f7bc9ace43eab8ba;0;586532;1.633e-05;2;2;0.00145028703782647;0.01125984;643506;56974;1
a11e03432f9ced6a67e68ba89d2ce828df9cfafb1528b649f393d175cfd95a0a;0;520143;0.000107;1;2;0.00028449350849625235;0.376107;643518;123375;1
eeaa45c06c3d46f3c1ee209e84d73db170c0ef7e3b0fbccebc706752e246eb8d;37;512877;0.00145943;1;101;1.0121338668898237e-05;144.19337675999998;643500;130623;1
4912f6df60f9aea5da14600bacb2c087692460c7dc044516e2f8b65799b909d6;1;643511;0.02141926;1;2;0.8208490601106844;0.026094029999999997;643512;1;0
5dcab4d50d8523afd43898fe52a6eaae716f8430f6071cb9fa247718595961af;37;566011;0.00030282;1;77;0.005746403374289883;0.05269731;643504;77493;1
157f65dd9ce19de215a035f500c940c6629c3624a474345acdf8475a8fc802f4;0;578174;0.00228463;45;2;0.003793272958003262;0.60228463;643506;65332;1
6f4882011e6768849fd8d382ce8ce6633c4850a00c60449b73bb40a3da4219f7;0;586769;6.60670587;1;101;0.055436954061276716;119.17512392;643511;56742;1
8782ed7d3fb292b3f5c19bee64418fafaaa597184485ecd09f035c6439f4d0df;68;549998;0.03648967;5;960;0.0007297982735928712;49.9996661;643519;93521;1
2933130894a8e3b8d824854a0ea7b90f62f0d129c2c697f45687f7abbfbbe4fa;24;643378;0.00277;1;32;0.012783353765932176;0.21668805000000002;643503;125;0
fa29fe0bb663ea4eb9a11d4b63f2b6582000a649369475439837926adaebcd1d;0;643499;0.04188927;4;1;1.0;0.04188927;643504;5;0
8e06b3a0b6aa9633246c9e3004a1680488345ae6c92a27ee6f25abe7c7e58a49;1;643502;0.0391545;1;2;0.9766304111952133;0.04009142;643502;0;0
d85a028b07d50a78bbb466bdf6c89e5093a9c3fd8e2984df7034257357472797;586;589275;0.01026857;1;1432;0.0001358864324897565;75.56729403999971;643498;54223;1
dbe800e5d4c70d6ee5bdfb33cba672948e887765a9e333358634e52de5f9d173;22;643485;0.01696896;1;31;0.004114932136960736;4.12375209;643491;6;0
729dcdfbe83c62d6844bdc76b1f962f694cefd0f4f75b30b1af81c5395e6dd81;10;643495;0.013;10;11;0.2215486008609379;0.05867786999999999;643510;15;0
dea0a661d73ea6065443bc182fb82eb4bf9ff250272411c0bea11e1205774a25;1;643519;1.58577656;1;2;0.9986303485969188;1.5879515;643520;1;0
89168b168ad143aa5d365e15ec859d31d1c4353337719310976e397c2bbb1d42;9;643447;0.00421943;1;24;0.0022889569343414974;1.8433854900000002;643516;69;0
0a9d0b12013c44a1e904b77014af0fa27aae3ffbf8810e5ea00cd0bbd8e95e52;0;643505;2.4412;2;2;0.9997559951583339;2.44179581;643510;5;0
6d5aaa2a4caaa9a50ebe612d59a480f19eabcc7fe42bb32b7310580454b1af20;21;643440;0.08397881;1;26;0.0163489260046955;5.136656070000001;643511;71;0
9449276b52ae76a8834579b27ea21464295163bc8bbb442262472a8be61cab60;407;537121;0.04157055;5;950;0.0008314164956630353;49.99966950000006;643519;106398;1
286af72917062b385dd1949176ad6ee4e69b4abb0f93b2a47946eade3fbd1447;27;588684;6.98582458;1;101;0.03873249342720484;180.36082787000004;643511;54827;1
eacafe9a68378fca52831cddf82ea557d4e7b455d8d4d7bb6072a191ea5cc412;205;486411;0.00156635;1;249;3.711925450782659e-05;42.19777635000011;643501;157090;1
4187529c35794db6176a5e1a483f523f792133e942c0da56ed116038603ea9ef;4;643499;0.14314742;1;6;0.004611174220642556;31.04359392;643500;1;0
b763468695a02ff3acbdc8341d0c655fd2fc598b737283990d33bd5d26da8545;1;643496;0.0004396;1;2;0.03534813409132941;0.0124363;643511;15;0
b4f156d1108055beb668d334711c8fb802d2246724f4bc2e9b00636be501f0f3;0;643513;0.06619318;2;2;0.20123822904881275;0.32892945;643513;0;0
70ebfcfde8592624e30996c85e4d70deda286a25177ed92c5f436aa038fabe6e;13;590377;0.00168111;2;61;0.00447341932983569;0.37579978;643506;53129;1
1dcb1503c82b98b340b8e494c0403af5c1fbe6bdfe25e1086f29e300979cb5ff;12;577092;0.01315445;20;20;0.006249961069737986;2.10472511;643491;66399;1
ec5178943aeac0f098ddf2310a2468b5a77100631751102c17e828d64aa47a5b;15;643423;0.0011904;11;118;8.99960340507797e-05;13.227249539999999;643512;89;0
6e26cd292953eb7f8ad64f810decbe2772f5833ee4e1bd7b77fd85bc324818e1;0;475524;4.988e-05;3;2;0.049516056981188265;0.00100735;643518;167994;1
4a4aac5b1e8ea6859b6f852cbd42a8bb0162b39a1ac4280a7d6f180575da1899;246;563236;0.00010742;1;982;3.858225644767439e-05;2.78418138;643504;80268;1
54f161be05144cbf1f866c8eb9b919a7edcf1b8f8f37a3d97dfeddcb60ddf194;0;560341;8.5e-05;6;2;0.0006246096189881324;0.136085;643496;83155;1
84acda833e2ace6b7c0dda446442341e549dcf4f0bb530c4fdf4f1148b206f43;66;533861;0.03207225;6;944;0.0005345404394378768;59.99967005999996;643519;109658;1
414ee8319edf995dd4a23e9cf7aabbc35f4b6ff9d82c6778289cb58a9bde7460;0;643461;0.00073598;1;1;1.0;0.00073598;643505;44;0
718f9ee5aea0d1dea44064fe0ce066adfc723f3490a1274e708c2d1c2c1d8adc;0;450889;0.00145958;1;2;0.3942168492469912;0.00370248;643517;192628;1
fa533a262a6695b560fcf1a2424c41f6a92c39ab498f58fa24926aa7b87e85c3;0;643373;0.126702;1;2;0.8352014656071179;0.15170232;643502;129;0
0bb9a4fbf909fce88a7cd2bcc01044f750dd39b8ea8683a04a64be38ed8d82b4;18;643397;0.749;1;23;0.2819229007263309;2.6567547299999994;643505;108;0
afdbc0ba1dcbce77aedebda63bc9d0dcde76f256f09f805c1476054ba5596c94;399;572554;0.04384624;14;971;0.0006263779976231705;69.99964904000018;643519;70965;1
2fc264efdd9adb882acb0063836106fd95e13284c0de4e0cdd41cc391848a6e3;618;587537;0.00990598;2;1572;0.00013099248931452054;75.62250364000008;643498;55961;1
50703db2a20fe912b578a892ef95245cbe04f6c666e00a7abce798a2e060237f;0;578392;0.01045458;1;2;0.46748762371256875;0.02236333;643504;65112;1
d3481c0e84b55534472bbc26b26c157204fd6c23230e9c95bce7180b9c0ac7b0;416;580930;0.03885796;13;966;0.0005978179678328132;64.99965221999999;643519;62589;1
e818eb0f32a6429051ddb01f525069676349d9228a2b8997ad9b6867d75fc515;0;643498;0.0121802;1;1;1.0;0.0121802;643498;0;0
bc94de4a4a701863f71dc5d75cfdb9630dbad52eacc16bcd3cb614326143824a;39;498773;0.02624672;1;51;0.0027257761849658188;9.629081120000002;643499;144726;1
f9ff69bd1522dccb8cf68d831729abcfcc0b722ed8e8a510912ad73b2b4b720a;0;643495;1.56635033;11;1;1.0;1.56635033;643496;1;0
6117a1afddb714ed0b4e5b8d73728c1bc56a20e2f50f783bc4c79708d7584a1e;398;542187;0.04257829;6;950;0.0007096420931163676;59.99966802000002;643519;101332;1
3b0c30e4e591c870760a6493d1e15ae96d58de64d98a9713ee2bbe805bbf6cd6;1;477881;2.99134423;1;2;0.63040581218273;4.7451089;643516;165635;1
61f6de14bf187e8fb5a0e2fffde17867d57cc3542f6631eeab34bdbe33a8889a;190;566517;0.000317;8;478;0.001840536070936231;0.1722324300000003;643504;76987;1
864bb7fd949caca8bddf0b94550e6fbe2e0b2d44bfdd2fbcace3c4020a256766;5;643489;0.750062;1;7;0.02700435961192388;27.77558923;643500;11;0
0115413c1da19b33ff68bf5aa60f6222dae1d85ee49cbfbc4d4f6f2430af2eb4;13;585165;6.59124197;1;101;0.03799964759621486;173.45534464000008;643511;58346;1
e4364bf3ada350b4dc857e50ebb23137a48dcceba24f8d5c1e3961467bd4faf1;4;643515;0.05683;1;13;0.032088215161719495;1.7710551899999998;643518;3;0
2eebd2ee4b55bf6842e426fbca10747e7624383febd4e59e688385499dfba8e7;3;643513;0.0152;1;7;0.01140618682979835;1.33261012;643519;6;0
adb0adb92234431365d09babd778833fe508885a7962adb25ca8d6009f09f698;0;565631;1.007e-05;2;2;5.8414850667684067e-05;0.17238767;643499;77868;1
04be244d529ac00fced6b3e6bb247142175083237c1c20285a285fb60f1ad4b5;1;589024;0.00695932;1;2;0.6987746151343666;0.00995932;643497;54473;1
5cb9e29c5d697f16db54d144e4b7bb8e718f77336b9ae9557642ae2f939c5fbe;1;643409;0.00148864;2;2;0.00019204569201303765;7.75148864;643500;91;0
3212e4a1f5e4ea0879176773224926a077f85489eecabbdb529380712527e6ef;1;643520;0.0275712;1;2;0.8892326259667203;0.03100561;643520;0;0
f03009f66f9e4898e10e0683f646291e15ad3d570e5ba73689b57b931538f6b0;25;643489;0.00450997;1;26;0.007314370304834331;0.61659033;643511;22;0
6639b87c8dbd1d2482d9b341342787d21e1743e1da11a48bb681b28c5914edd8;6;442585;1.03910839;1;11;0.10391611378193558;9.9994924;643502;200917;1
f3fc8e3ea1fa749c48f94516064c36465d0061124c6969daac74c9faad9c5b3b;0;643497;0.29871563;1;1;1.0;0.29871563;643498;1;0
87703fe63b7f360618ea0e8628774fca3d0bc1465152bccc6165831212ff375b;20;588552;1.12766912;4;40;0.1230020655346882;9.16788767;643500;54948;1
c73ca35973c57b547c611d5497caa6783de1b4852bda32b8a50ef998c6dcd78b;104;582215;0.01300881;2;444;0.0005108850714418977;25.463280740000005;643506;61291;1
acc993a76107597cdfe2310c0a4c3cca7210b68040739ca0a9ac72552352fb05;66;643474;0.00192234;1;101;5.936420460677732e-05;32.38214025999998;643508;34;0
ce092e6d4c08513e5209bf0ad1e7e1ec130c6e78fe05d22d3698abb0c79c2e0f;393;532721;0.03189928;6;946;0.000531657596277241;59.99966938000004;643519;110798;1
a53989c57578e909790fdbfb11b90ad837ec2c9eac2afcd76d5691cd2315278b;28;564141;0.00272849;11;201;0.001687119492022382;1.6172476299999994;643497;79356;1
8372229e3f9019274f803301f9b19035cea915a956e97cead6b76f6a039e02d0;1;643390;0.01130303;1;4;0.09529248129732996;0.11861408;643496;106;0
d19d413d76162ce432de0f5ed68d90679c251f56c7b8a81cce3cbce5c9a22f99;10;643418;0.00840036;1;24;0.008453296061530597;0.99373782;643504;86;0
4ee81047694559993e331410cf701a6f04979501d933b9011243086c6b5db9b7;1;643506;0.01180918;1;2;0.9315701952567873;0.012676640000000001;643506;0;0
dcd6611e636484bdc503f0559376cfe33cdac7a50fa01c3adf8e1e2936bf5f05;1;643420;0.0759794;1;2;0.8380227536334827;0.09066508000000001;643514;94;0
fe54c1f2b1f13b97c87e755871331b4e627207fab9424ba062271a365e9a799d;0;643504;3.77531567;176;1;1.0;3.77531567;643504;0;0
64c4d9afadb35ba3c58dd30c00b09ea66c08f228d9b2acc57423b98c1060cf55;0;643495;0.09765911;2;2;0.4808743365821124;0.20308654999999998;643500;5;0
24814de54c0367ab54f01cfbbbcbbf5721a34d838af51ccdaaacf830499064ab;1;643470;0.14041614;1;2;0.9516393695937645;0.14755184;643518;48;0
03b1fa26a89b6ab202af949ee9762686061cf969798d63ccf90e54cb16f5815e;1;527262;0.71321224;3;4;0.70979557511757;1.00481359;643497;116235;1
21e0e642b64fbb6f07412b4adeba3ed6129cb23f1dcd678c940be60dc03d0268;0;643513;0.02757825;1;2;0.06997229880209617;0.39413096999999997;643520;7;0
4fd6894e8d0e5452dca2934d163ccd33d6e6db804257b198dad85f14d6d63752;65;586139;0.03272306;11;965;0.0005949684537224167;54.999655520000026;643519;57380;1
c815722cb4062f0064d6cf9764b5bd036032a04d4cbf38c618f738bf5eda81d2;38;585606;6.5512146;1;101;0.029616251064567004;221.20337195000005;643511;57905;1
619feab6cb4d9478cd8785c921225b7ca6582aeb5274f1b6937bcedecc9f1f3e;0;643511;0.00525964;1;2;0.01792821419833139;0.29337222;643518;7;0
ec389b6516ea0bbdbb12f512758f5d7a90099d78043c4650f43e716b9621f89f;0;434586;0.00026;1;1;1.0;0.00026;643496;208910;1
fb1a08e0a95b21b396f4af31fafaa1ba7c805efcb7f60505e2ddd72a7dac7116;21;643381;0.0056;3;55;0.00376924633549328;1.48570815;643507;126;0
4e899c56177b8b66c7876a0ee64fb657b6a38ccfd30e16952c6a8df976e5c702;0;643500;87.12805449;1;2;0.9923688514068804;87.79805449;643500;0;0
ad46e5d38310ba6e382604ddedb1ca296d98a657aa82ef79a086724c42e74a2d;8;643372;0.0022917;7;10;0.13108912023795904;0.017481999999999998;643502;130;0
994120ad84b7a652cd389d949b22226d5b46000a4631d3494c04a14229f4833d;6;643508;0.00093698;1;25;0.0008766831857763885;1.06877834;643509;1;0
10fdfc9e75705a1f5f80e4d662a4887d8a9db95d971a31069664eec0fae41a4e;1;643502;0.25690042;1;2;0.6748737378712726;0.38066442;643518;16;0
d0c81f511eb6cb440f00103c9bc5deff2d14bd3c264fccaed782ce663d082a90;1;643505;0.49988035;1;2;0.7737221763854084;0.64607215;643506;1;0
a2e611018a151531972068220f093cb392c0b343d0072e137b534563425b190c;0;585268;0.00045661;1;2;0.0375230096640589;0.0121688;643512;58244;1
4526480ec236c01cf81109eea19f4fade2c1eb533ead3eb0c3950a63c761a130;1;643520;0.01209427;1;2;0.8094409467316221;0.014941510000000002;643520;0;0
a372b0212e01016c43bd9fede593132905bb22bb360c325c533e71819c39d9c9;0;643493;0.0034703;1;2;0.09212747216105995;0.03766846;643501;8;0
3723f98eb1ebf823c6bc0c3c2eebf1c51bb2d4b0b6d20b2d7fc7bff45fabcfb7;0;504887;0.00984848;1;2;0.6753638612910835;0.01458248;643508;138621;1
dfbbc7d57558af3b652392d2a46e6cf55d037c5dcae4255649876932e1195e91;1;643464;0.002;9;5;0.013004241918692665;0.15379597000000003;643511;47;0
a128fa3483f52a6a31c68b183a877aa425ead2a344fdb72aff4699bfaba1548e;386;546244;0.03739508;5;963;0.0007479066097776351;49.999665079999986;643519;97275;1
0132f638d6f974e6d08eaf73447271d68e52f706c107e9fe58a095b560ba0549;68;549734;0.0461664;5;966;0.0009233342036978472;49.999664060000036;643519;93785;1
c0d8647465956ea1c6f93987b10dc7e4a317f6dac8741a0ee1d6b558f5cfdd88;1;573540;0.00251117;1;2;0.8184132136595031;0.00306834;643503;69963;1
516fc1df24276900bb94c9b41a5293b23257b413312be5be0cdd74ba4679adc9;1;643496;0.00043;1;24;0.0001886558185183674;2.279283;643497;1;0
d0503f19b8de347515f0a59a27c881521ce733428e17379223dbbb9f247cf54c;69;643505;0.0922113;3;90;0.00277363976154423;33.24559349;643508;3;0
ab2262527ecf3e75b1a7b95e4c4a290f78bba61083281e96534f5f94a2ae962d;1;643508;0.00343662;1;2;0.9871855637231668;0.00348123;643509;1;0
8b165c99aad6d970c7ff4ed8f580fe693087d012b7e2760a74c2e906619be9b3;1;643505;0.00172149;1;2;0.1428080802550402;0.01205457;643506;1;0
1b694fdbbcab2282c5627e80c1ec13dc21edb6d17429cbfab6f5f07a49d088d5;0;507244;0.00758861;2;2;0.10943330707318132;0.06934461;643504;136260;1
57e0f9e6bbe0aa03fde05dcd6529e82ef5042c331d01c28aa5d339150652b950;1;643484;0.00409323;1;12;0.0013647168474850446;2.99932547;643501;17;0
1e82b5ee2c6d46e36a52da28f54bf33e530c5b6933792fc6b72129b8d2b2925e;1;643506;0.7;11;6;0.0508301003416824;13.77136766;643507;1;0
437f19c2ec912f9ed3a3043795034d8367d380611546c16f6afae72c38b6a46e;0;546142;0.0310038;1;2;0.7562791528174776;0.04099518;643507;97365;1
041d9289fe6d2ab49da35db89664fc6096aeb1869094fbbf980b0585c2cc4494;66;533194;0.02929941;7;934;0.00041856496139540866;69.99967198000007;643519;110325;1
4f1a07f85c6483b1b719ac83aef9c05586421b8e4d4742ba3ac7a702457f0650;0;643407;0.00215575;1;2;0.1283909779988815;0.01679051;643511;104;0
581e2c9686363005dcedfba9481a85647ec5ec6871990ba2f56f2da8856a8534;0;435297;0.00140059;3;2;0.03018474549569305;0.04640059;643511;208214;1
9da4324cdf86acde7968c66c64196a8b0857109bdd908b7b458ffc99c6173171;0;643500;0.86711618;1;2;0.754607571701263;1.14909552;643503;3;0
aa07df3b94640633c387da53037f3984c7b16f68bee15d2a4555b9a49adff30c;0;643492;0.0056;2;2;0.3315512453893655;0.0168903;643500;8;0
598e1af5418c6c4de4c097271d69867791f08cb63e79805b5f3dfc036990f04d;1;643493;0.0199398;1;2;0.8718613333053497;0.02287038;643503;10;0
78f9eb28f80fe3a7e26759827abe8b64368eade3b816ec166b48c644fe8e4011;18;583208;0.01301466;3;504;0.0006658367737943178;19.54632203;643506;60298;1
0b590d7cedd2e4fabb63e7a618f8f1cd30e5ab116174decc4d78e3433c9e6711;0;643495;0.0169;2;1;1.0;0.0169;643500;5;0
d62e1c0abb8b35c7b44193b47ec6d31bd7202d14696258242d25039592daaa40;0;643385;0.15762097;8;1;1.0;0.15762097;643517;132;0
1234d7f46ac55044b5233bc970927dffea97517a757ef538b8c6230208bfee0b;19;643514;0.0424132;1;25;0.011755885516569545;3.6078269;643514;0;0
857e24ee7a65edb8bfdb77bd744c97dba27be67c46e18667ee897bd77adc3cfd;4;587589;0.01105379;3;7;0.1897243452334672;0.058262369999999994;643519;55930;1
cb5b50882691f16564c6fbd389a8d2cb298513ab2fce9b61ece71da5b54af1a8;0;643512;7.69592675;1;2;0.9983145757436267;7.70891955;643520;8;0
e4d439007d56ed7ad0538567c1cf0470ba8f615a03bbf71bf3f84f5f162aac24;33;586041;0.0018153;1;201;0.0007070452484420993;2.5674452999999997;643497;57456;1
1df463a87ccbdad8b28ed1c1738c4dd1ba77cc9d12d118d06a9883490ea58065;6;643498;27.65816899;1;7;0.972508401529198;28.4400309;643499;1;0
7d9e11a8e805dd09b5318790344cad465ac7d19262a1ccc642cb28cb01225fb8;0;568482;0.00022523;3;2;0.010123556562782186;0.02224811;643520;75038;1
d7ef148faa39f3e9e050da68500cf0bc19ed0872eb700364c7fcaffd2075a485;1;643516;0.00223135;1;5;0.002312939543770796;0.96472474;643517;1;0
bdab1ba3da7ca004336cae667aec0ca125d9a9b62f954058fe6c6402dcdeb662;1;501014;0.78960208;1;2;0.9571060989073941;0.8249890799999999;643515;142501;1
194caecae91698287e13d53a4bc02b3363b7be6580b0b86b5a68237ea9dfe3cb;1;643498;0.01410314;1;2;0.8533321554727558;0.01652714;643507;9;0
a21cdee960080e1a3bb2e272df9e8602f8a187f60c257ec2a5d25af37ef3baf3;1;643479;0.10458315;1;2;0.7038144747624698;0.14859477;643501;22;0
e07e7bb2983f90b2e167fbbf8023a0b43e73ac15974d6e5b5efe66ebcc7d5ee3;66;551271;0.04213195;5;973;0.0008426447016711093;49.99966168000001;643519;92248;1
8741bee9d84942543332e721d6f751fc10fb86ab6d8e7f478968f6170da8058d;0;643379;0.02547635;1;1;1.0;0.02547635;643499;120;0
b0f8252566b073f41fd568886240187a12dad5e952341036b4c160b499f0d969;1;518179;0.00084164;1;2;0.4570057122999066;0.00184164;643501;125322;1
45b2ef8597a07821f97b1d7a95d4c40806e2c620e280ee1139a9c04d35e71ffc;16;643499;0.09599;1;27;0.0019852720145807;48.35105683;643502;3;0
bdb1bf6ed9e5fc37d5dfa2a9f63fd28d8bb1d1fc6402521cc7b8014b166646fd;1;537791;0.01342782;3;2;0.19093183892234966;0.07032782;643501;105710;1
031c2d8405066d4c56056417277c98221330e7140ef459a99e63d68325e3fb72;64;584077;0.03721173;13;964;0.00057249121094922;64.99965290000004;643519;59442;1
857fbb48d4f03c7ffb8cdb6101f4374bb6817fc7f8e73425ccbd54dff2769477;0;643412;0.02450302;1;1;1.0;0.02450302;643501;89;0
e673e0e135eb9fe22cd5fdc9de98dac948e5c854b2f811b3f420b5fe6350c396;0;493538;0.1;1;2;0.7092450086882514;0.140995;643517;149979;1
0120bcef809abe5c29fe6b842272d3bf6e809641f55676b9f17d78300d8f48d1;1;584310;5.46e-06;1;3;0.0007818798625838983;0.0069831699999999995;643520;59210;1
57dc6a7b86bab5110ec7decc9cdb3fa5070e771633e3c732489871339945f87c;0;436580;0.0006;7;1;1.0;0.0006;643496;206916;1
d01706fa85cbf822cd5fb00385cc47d28569bd1a752101b98f3be20307c0294d;642;586891;0.00975688;2;1591;0.00011129881336192225;87.66382772000013;643498;56607;1
380125178b9238cec1e9cd8e2011fb4143add216a5f312c56851435aea613e35;64;549459;0.03457473;5;966;0.0006914992460451339;49.99966406000003;643519;94060;1
83cb1ee9bdcd485bac59389727b150bbe2a21b176f2e2d57c75f0bd35d1dd1de;1;643497;2.80910565;1;2;0.8357596898831114;3.3611403899999996;643497;0;0
60ccd86fe4a068f225f3286719f128e1b634c081fa912ea6ecf39ba35c46aa75;12;586377;5.0995;1;34;0.3033288800129143;16.811785280000002;643517;57140;1
d2f5e51899435fe43d47283ce4dc02b9cc50d6df24a3c106edf719d5a8bab1e8;62;535875;0.01851637;7;924;0.00026452079812487833;69.99967538000001;643519;107644;1
2c7228268273ea39aa27853ac251f524f1e9d23e992ce118bd8682ad813bf6c8;0;565608;0.00044294;1;2;0.0068554561113216865;0.06461131;643497;77889;1
522e5f0764e63d6a9916f1865cba01c246a3d6822931d51275a02b020307aa3d;1;643422;0.03252718;1;2;0.9740490594356194;0.033393780000000005;643499;77;0
0eede18d70a1030a7442d808e927e90fdbf0e5f65932cae9544a65f8b8e5ec2f;0;643377;0.06915674;1;2;0.6582733806101747;0.10505777999999999;643501;124;0
60ef0d6a706e78b70043fa595a2b359932914c91a9ddba6295844411f4891e61;198;577529;0.0165395;2;201;0.0068323367851322895;2.4207676700000023;643514;65985;1
49b6defc090a59b69af218095c9de5ea4c89d0ab4ad19d3f6d94bb6d75bba3d7;35;511932;0.00118814;1;101;1.4924455996623166e-05;79.61027190999998;643500;131568;1
8c5e3a2fe20779ea0c2358ef61808e47592167d7bbc1a673ca2611771ed620d0;21;643496;0.12775631;2;23;0.15421681211702104;0.82842012;643497;1;0
dbef816a6e56041ee49837f82a215d6a6ee25e129e5769c6eca0ba7c6834eb3b;1;520246;0.01393418;2;2;0.4106237427867713;0.03393418;643501;123255;1
277d7fe5af9be1a1d9c53740fa2d1d1b6d5b75fedd1a957de3fbadf36e137e1e;16;643518;0.00847633;1;23;0.009156646294317939;0.92570246;643519;1;0
39f0bc1f82103103f85ba7a31c7f21ae1afcb2e7d163097696a583bac8d661ec;1;643513;0.11001188;1;2;0.8395517430455419;0.13103645;643514;1;0
ad702771cff85e0ebdad22c7d6a311e516c45f2d557d8f86d507c57df0ce698e;0;589032;0.00456253;2;1;1.0;0.00456253;643497;54465;1
487c1a42b961a443669da460cc76da6b5cec6f16e64bdab7e01d6356dd9c7962;0;643483;0.03592609;2;2;0.9593686010653808;0.037447640000000004;643511;28;0
4ecd685a70eeae799e739160865d6b0720d5864919b02eaed4350d50dd625d57;98;498497;0.00465299;1;101;2.7824361792567984e-05;167.22719589000008;643515;145018;1
1d70503bbfc0ae476ece050a90bd7961d3a2c12342750e693d73eff1066c7569;0;643420;0.0051316;1;2;0.33945866279112075;0.01511701;643492;72;0
a525e1f4b7e3a3a1daa38ad9fbb6e68c51c3ed7e4458628b5afbd5f61fb3d282;0;557360;0.10786515;1;2;0.6833604295044043;0.15784518;643517;86157;1
e3b03170046059069d4955d53d7417b2d788ed196e2f179c39780fa297f406c5;0;475606;0.15;2;2;0.7622127829791179;0.19679544;643516;167910;1
1cf183b985ac73fbaf30fb3ab0b29908cf429fc026e653a09e1419a4a0f308c2;0;571905;0.052513;1;2;0.01366146710217626;3.8438770599999996;643501;71596;1
848b41d7d093952815fa83f25e90a4ae5fe8bee66086aee69b036fa24e49f69f;396;536522;0.02799162;5;947;0.0005598360890958929;49.99967051999998;643519;106997;1
08108d0c92f1ffda1d499fc9ee68403b0e303f3cb9cbf8d7cc729a3e7d363f62;0;433307;0.00025;1;2;0.001250784679768853;0.19987453;643509;210202;1
44c2f618c30f6cdb31bcd35c40333da95ab1f4cebcc2ec286ab8f374b5760905;406;560842;0.04315811;6;972;0.0007193059029263625;59.99966054000008;643519;82677;1
66c0541d534beb46e9bc32129e5e3bd5687dd80ab93d0e4e5991922df3688570;330;524314;0.00011;1;966;3.6247120623474466e-05;3.03472381;643509;119195;1
cfebe2d74557e7fdefdc18d59dbf3a06e385a50a888d2d9bd2331511020ef1a9;83;499480;0.1349;1;151;0.00022963937617540884;587.44280814;643496;144016;1
895cca35794938b872923480619c73bcf20095206b8cbe6aa421401e471b72cd;15;643491;0.00847484;1;24;0.0037927514144231412;2.23448338;643504;13;0
7bca54598e291d18e1d31121f8998004d403a3959387e22df6c4f661ee0d1d18;19;643484;0.04321;1;23;0.0031277740400600523;13.81493658;643501;17;0
a157ed522a5bd2b6858cfe4357c691454e5b9a665e2f466b6ea5d3ed044d060e;34;513569;0.00155656;1;101;1.6011261095584623e-06;972.16577177;643500;129931;1
3116860db9563b5a48751332c90c9b307d67ed0b70f1f69cdb521b3a3c7a0e06;0;643501;0.0012;1;22;0.00014900303614422402;8.053527169999999;643510;9;0
2d19e0a46b4535f94e2c128d44e7500143d8c09a5f2f87d8c6fc7bd05f2db015;98;530706;0.00118433;4;201;0.0022200722930805113;0.5334646099999997;643520;112814;1
0da6a1ffda27560d96f7d0f73eeff32cace9b869916879b614c6d8d29d3b06bf;15;583914;7.33954508;1;101;0.03295144098300508;222.73821298999997;643511;59597;1
31732efa0553c5ea85116176e0b7b2f2eba1582c1102f102e70c0014513e1e6a;10;643424;0.00211936;1;25;0.0010264254375747688;2.06479684;643505;81;0
bab0a3e35cc6de31fc8906095181cb080720710dd608de3f3f9739ddc0c3d197;1;643499;0.06736987;1;2;0.9109542835824951;0.07395527;643504;5;0
f245a7a4dee61f712f38d8dc40d258cd0fd59478aba97be0b3afe87fa05efbcd;9;643488;0.00146257;1;34;0.0005419191428938333;2.6988712599999998;643491;3;0
b0533a024d2d5ae37770db78b8a98960d11e75f78fb0adf3b2e37b8c6f7d5253;14;512726;0.0017638;55;201;0.0009252305060888117;1.9063357600000006;643492;130766;1
8ae14bef2d64393f3c0a5c40ca4ad15274ed6a3cbede8886be363a60a45b1f7d;1;643508;0.00779366;1;4;0.02084446332432664;0.37389593;643516;8;0
f7193ed305cd25b212521c47fd0873744cb1e4e23b0d310e21ad937a2b9b130b;6;643371;0.0014197;3;11;0.06797799345932669;0.0208847;643502;131;0
2dd5c8d90cac8cb5c148101f5e510c8542f9b5fe1788950301a0ed1995ef5c09;465;643463;0.0010272;3;584;3.424069542852416e-05;29.999390699999996;643491;28;0
25b1a9b56ad3c43a62be2b126bbac989742b814bb1c85d3ebc918a43c7f32281;1644;556462;0.00309828;1;2738;2.7994351599877244e-05;110.67518349000039;643505;87043;1
ccc9c3de96787ccd3e4746515ff7c7ef7219d645107657114cb492bca204145f;862;545673;0.03756622;5;961;0.0007513294224869247;49.999665759999914;643519;97846;1
e7a769363c7489061724a9b94432bbfc1709de5ca3725a059da30a299c480c7f;1;582475;0.00053424;23;2;0.006633700150395657;0.08053424;643505;61030;1
